IP,Time,URL,Staus
10.130.2.1,30/Nov/2017:12:18:09,GET /css/style.css HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:18:09,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:18:09,GET /js/vendor/moment.min.js HTTP/1.1,200
10.131.2.1,30/Nov/2017:12:18:10,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:18:10,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:18:25,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:18:30,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:18:36,GET /home.php HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:18:40,GET / HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:18:40,GET /css/bootstrap.min.css HTTP/1.1,304
10.128.2.1,30/Nov/2017:12:18:40,GET /css/main.css HTTP/1.1,304
10.130.2.1,30/Nov/2017:12:18:40,GET /css/font-awesome.min.css HTTP/1.1,304
10.128.2.1,30/Nov/2017:12:18:40,GET /css/normalize.css HTTP/1.1,304
10.128.2.1,30/Nov/2017:12:18:40,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304
10.130.2.1,30/Nov/2017:12:18:40,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304
10.129.2.1,30/Nov/2017:12:18:40,GET /css/style.css HTTP/1.1,304
10.128.2.1,30/Nov/2017:12:18:40,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304
10.130.2.1,30/Nov/2017:12:18:40,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304
10.128.2.1,30/Nov/2017:12:18:41,GET /js/vendor/moment.min.js HTTP/1.1,304
10.128.2.1,30/Nov/2017:12:18:48,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:21:57,GET / HTTP/1.1,302
10.131.0.1,30/Nov/2017:12:21:59,GET /login.php HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:22:00,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:22:00,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:22:00,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:22:01,GET /css/main.css HTTP/1.1,200
10.131.2.1,30/Nov/2017:12:22:01,GET /css/style.css HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:22:01,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:22:01,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:22:02,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:22:06,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:22:24,GET /sign.php HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:22:57,POST /action.php HTTP/1.1,302
10.131.0.1,30/Nov/2017:12:22:58,GET /login.php HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:23:08,POST /process.php HTTP/1.1,302
10.131.0.1,30/Nov/2017:12:23:09,GET /home.php HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:23:09,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:23:10,GET /js/vendor/moment.min.js HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:23:36,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.131.0.1,30/Nov/2017:12:23:36,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:23:43,GET /home.php HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:23:52,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:24:09,GET /details.php?id=33 HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:25:11,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:25:21,GET /contestsubmission.php?id=13 HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:25:34,GET /compiler.php HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:25:36,GET /archive.php HTTP/1.1,200
10.131.2.1,30/Nov/2017:12:25:38,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.131.2.1,30/Nov/2017:12:25:40,GET /details.php?id=33 HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:25:40,GET /description.php?id=55 HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:25:49,GET /archive.php HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:25:54,GET /compiler.php HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:26:04,GET /description.php?id=72 HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:26:09,GET /details.php?id=33 HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:26:14,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:26:16,GET /archive.php HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:26:26,GET /description.php?id=64 HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:27:06,GET /details.php?id=33 HTTP/1.1,200
10.131.2.1,30/Nov/2017:12:27:11,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:27:22,GET /details.php?id=33 HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:27:29,GET /submit.php?id=64 HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:27:33,GET /description.php?id=64 HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:27:38,GET /archive.php HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:27:42,GET /submit.php?id=64 HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:27:43,GET /img/ruet.png HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:27:44,GET /archive.php?page=1 HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:28:07,GET /description.php?id=64 HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:30:03,POST /pcompile.php HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:30:08,POST /allsubmission.php HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:30:12,GET /description.php?name=RUET HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:30:23,GET /description.php?name=RUET HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:30:34,GET /submit.php?id=64 HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:32:11,GET /submit.php?id=64 HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:32:19,POST /pcompile.php HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:32:46,POST /allsubmission.php HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:32:59,GET /submit.php?id=64 HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:33:07,GET /description.php?id=64 HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:33:13,GET /submit.php?id=64 HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:33:21,POST /pcompile.php HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:33:28,POST /allsubmission.php HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:33:38,GET /submit.php?id=64 HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:33:46,GET / HTTP/1.1,302
10.130.2.1,30/Nov/2017:12:33:47,GET /login.php HTTP/1.1,200
10.131.2.1,30/Nov/2017:12:33:48,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:33:48,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:33:48,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:33:48,GET /css/main.css HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:33:48,GET /css/style.css HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:33:48,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:33:48,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:33:48,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:33:50,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:33:53,POST /pcompile.php HTTP/1.1,200
10.131.2.1,30/Nov/2017:12:33:55,GET /archive.php HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:33:56,POST /process.php HTTP/1.1,302
10.128.2.1,30/Nov/2017:12:33:57,GET /home.php HTTP/1.1,200
10.131.2.1,30/Nov/2017:12:33:57,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:33:57,GET /js/vendor/moment.min.js HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:34:03,GET /contest.php HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:34:11,GET /description.php?id=72 HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:34:12,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.128.2.1,30/Nov/2017:12:34:13,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:34:33,GET /profile.php?user=moshiur_cse15 HTTP/1.1,200
10.131.2.1,30/Nov/2017:12:34:36,GET /js/jquery.min.js HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:34:36,GET /js/chart.min.js HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:34:54,POST /allsubmission.php HTTP/1.1,200
10.128.2.1,30/Nov/2017:12:35:12,GET /profile.php?user=Rakib_1603065 HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:35:13,GET /js/jquery.min.js HTTP/1.1,200
10.129.2.1,30/Nov/2017:12:35:13,GET /js/chart.min.js HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:35:23,GET / HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:35:23,GET /allsubmission.php?name=moshiur_cse15 HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:35:27,GET /archive.php HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:35:28,GET /archive.php HTTP/1.1,200
10.130.2.1,30/Nov/2017:12:35:37,GET /description.php?id=71 HTTP/1.1,200
10.131.2.1,30/Nov/2017:12:36:04,GET /description.php?id=64 HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:36:51,GET /submit.php?id=64 HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:36:55,POST /pcompile.php HTTP/1.1,200
10.131.0.1,30/Nov/2017:12:37:04,POST /allsubmission.php HTTP/1.1,200
